Operation,Plate Barcode,Loop,Repeat,Well ID,Row,Column,Sample Type,Time [hhh:mm:ss.sss],Measurement Time,Point X,Point Y,Exc WL[nm],Ems WL Channel 1[nm],Ems WL Channel 2[nm],Window,Window Start[µs],Signal Channel 1,Signal Channel 2,Result Channel 1,Result Channel 2,Result mP,Result HTRFRatio,Result Ratio,Step,Temperature current[°C]
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,89,B15,2,15,,004:24:10.047,2024-09-17 01:12:47 -07:00,,,485 / 20,535 / 40,,,,1380529,,1380529,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,89,B16,2,16,,004:24:10.752,2024-09-17 01:12:48 -07:00,,,485 / 20,535 / 40,,,,1389914,,1389914,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,89,B17,2,17,,004:24:11.454,2024-09-17 01:12:48 -07:00,,,485 / 20,535 / 40,,,,1325603,,1325603,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B01,2,1,Undefined,004:27:00.161,2024-09-17 01:15:37 -07:00,,,485 / 20,535 / 40,,,,1319878,,1319878,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B02,2,2,Undefined,004:27:00.890,2024-09-17 01:15:38 -07:00,,,485 / 20,535 / 40,,,,47366229,,47366229,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B03,2,3,Undefined,004:27:01.592,2024-09-17 01:15:38 -07:00,,,485 / 20,535 / 40,,,,1334109,,1334109,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B04,2,4,Undefined,004:27:02.300,2024-09-17 01:15:39 -07:00,,,485 / 20,535 / 40,,,,87841440,,87841440,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B05,2,5,Undefined,004:27:03.007,2024-09-17 01:15:40 -07:00,,,485 / 20,535 / 40,,,,1317751,,1317751,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B06,2,6,Undefined,004:27:03.712,2024-09-17 01:15:41 -07:00,,,485 / 20,535 / 40,,,,22692721,,22692721,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B07,2,7,Undefined,004:27:04.420,2024-09-17 01:15:41 -07:00,,,485 / 20,535 / 40,,,,1334792,,1334792,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B08,2,8,Undefined,004:27:05.121,2024-09-17 01:15:42 -07:00,,,485 / 20,535 / 40,,,,10398197,,10398197,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B09,2,9,Undefined,004:27:05.830,2024-09-17 01:15:43 -07:00,,,485 / 20,535 / 40,,,,1335688,,1335688,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B10,2,10,Undefined,004:27:06.540,2024-09-17 01:15:43 -07:00,,,485 / 20,535 / 40,,,,67948744,,67948744,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B11,2,11,Undefined,004:27:07.242,2024-09-17 01:15:44 -07:00,,,485 / 20,535 / 40,,,,1368523,,1368523,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B12,2,12,Undefined,004:27:07.949,2024-09-17 01:15:45 -07:00,,,485 / 20,535 / 40,,,,1289983,,1289983,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B13,2,13,Undefined,004:27:08.651,2024-09-17 01:15:46 -07:00,,,485 / 20,535 / 40,,,,1347151,,1347151,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B14,2,14,,004:27:09.354,2024-09-17 01:15:46 -07:00,,,485 / 20,535 / 40,,,,93775489,,93775489,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B15,2,15,,004:27:10.062,2024-09-17 01:15:47 -07:00,,,485 / 20,535 / 40,,,,1382629,,1382629,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B16,2,16,,004:27:10.771,2024-09-17 01:15:48 -07:00,,,485 / 20,535 / 40,,,,1391888,,1391888,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,90,B17,2,17,,004:27:11.480,2024-09-17 01:15:48 -07:00,,,485 / 20,535 / 40,,,,1325390,,1325390,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B01,2,1,Undefined,004:30:00.164,2024-09-17 01:18:37 -07:00,,,485 / 20,535 / 40,,,,1319667,,1319667,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B02,2,2,Undefined,004:30:00.890,2024-09-17 01:18:38 -07:00,,,485 / 20,535 / 40,,,,47288606,,47288606,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B03,2,3,Undefined,004:30:01.601,2024-09-17 01:18:38 -07:00,,,485 / 20,535 / 40,,,,1335508,,1335508,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B04,2,4,Undefined,004:30:02.302,2024-09-17 01:18:39 -07:00,,,485 / 20,535 / 40,,,,87627915,,87627915,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B05,2,5,Undefined,004:30:03.009,2024-09-17 01:18:40 -07:00,,,485 / 20,535 / 40,,,,1317044,,1317044,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B06,2,6,Undefined,004:30:03.714,2024-09-17 01:18:41 -07:00,,,485 / 20,535 / 40,,,,22746405,,22746405,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B07,2,7,Undefined,004:30:04.420,2024-09-17 01:18:41 -07:00,,,485 / 20,535 / 40,,,,1336585,,1336585,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B08,2,8,Undefined,004:30:05.123,2024-09-17 01:18:42 -07:00,,,485 / 20,535 / 40,,,,10403561,,10403561,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B09,2,9,Undefined,004:30:05.828,2024-09-17 01:18:43 -07:00,,,485 / 20,535 / 40,,,,1337870,,1337870,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B10,2,10,Undefined,004:30:06.535,2024-09-17 01:18:43 -07:00,,,485 / 20,535 / 40,,,,67939490,,67939490,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B11,2,11,Undefined,004:30:07.241,2024-09-17 01:18:44 -07:00,,,485 / 20,535 / 40,,,,1368578,,1368578,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B12,2,12,Undefined,004:30:07.950,2024-09-17 01:18:45 -07:00,,,485 / 20,535 / 40,,,,1289644,,1289644,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B13,2,13,Undefined,004:30:08.661,2024-09-17 01:18:46 -07:00,,,485 / 20,535 / 40,,,,1346244,,1346244,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B14,2,14,,004:30:09.370,2024-09-17 01:18:46 -07:00,,,485 / 20,535 / 40,,,,93524022,,93524022,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B15,2,15,,004:30:10.077,2024-09-17 01:18:47 -07:00,,,485 / 20,535 / 40,,,,1381852,,1381852,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B16,2,16,,004:30:10.781,2024-09-17 01:18:48 -07:00,,,485 / 20,535 / 40,,,,1394705,,1394705,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,91,B17,2,17,,004:30:11.486,2024-09-17 01:18:48 -07:00,,,485 / 20,535 / 40,,,,1326399,,1326399,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B01,2,1,Undefined,004:33:00.165,2024-09-17 01:21:37 -07:00,,,485 / 20,535 / 40,,,,1320713,,1320713,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B02,2,2,Undefined,004:33:00.891,2024-09-17 01:21:38 -07:00,,,485 / 20,535 / 40,,,,47132091,,47132091,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B03,2,3,Undefined,004:33:01.598,2024-09-17 01:21:38 -07:00,,,485 / 20,535 / 40,,,,1336222,,1336222,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B04,2,4,Undefined,004:33:02.299,2024-09-17 01:21:39 -07:00,,,485 / 20,535 / 40,,,,87608221,,87608221,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B05,2,5,Undefined,004:33:03.004,2024-09-17 01:21:40 -07:00,,,485 / 20,535 / 40,,,,1319838,,1319838,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B06,2,6,Undefined,004:33:03.711,2024-09-17 01:21:41 -07:00,,,485 / 20,535 / 40,,,,22735817,,22735817,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B07,2,7,Undefined,004:33:04.411,2024-09-17 01:21:41 -07:00,,,485 / 20,535 / 40,,,,1335104,,1335104,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B08,2,8,Undefined,004:33:05.130,2024-09-17 01:21:42 -07:00,,,485 / 20,535 / 40,,,,10379339,,10379339,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B09,2,9,Undefined,004:33:05.835,2024-09-17 01:21:43 -07:00,,,485 / 20,535 / 40,,,,1334699,,1334699,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B10,2,10,Undefined,004:33:06.550,2024-09-17 01:21:43 -07:00,,,485 / 20,535 / 40,,,,67864962,,67864962,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B11,2,11,Undefined,004:33:07.251,2024-09-17 01:21:44 -07:00,,,485 / 20,535 / 40,,,,1368130,,1368130,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B12,2,12,Undefined,004:33:07.952,2024-09-17 01:21:45 -07:00,,,485 / 20,535 / 40,,,,1287274,,1287274,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B13,2,13,Undefined,004:33:08.661,2024-09-17 01:21:46 -07:00,,,485 / 20,535 / 40,,,,1348248,,1348248,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B14,2,14,,004:33:09.371,2024-09-17 01:21:46 -07:00,,,485 / 20,535 / 40,,,,93729330,,93729330,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B15,2,15,,004:33:10.080,2024-09-17 01:21:47 -07:00,,,485 / 20,535 / 40,,,,1383368,,1383368,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B16,2,16,,004:33:10.786,2024-09-17 01:21:48 -07:00,,,485 / 20,535 / 40,,,,1395079,,1395079,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,92,B17,2,17,,004:33:11.500,2024-09-17 01:21:48 -07:00,,,485 / 20,535 / 40,,,,1327703,,1327703,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B01,2,1,Undefined,004:36:00.169,2024-09-17 01:24:37 -07:00,,,485 / 20,535 / 40,,,,1320824,,1320824,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B02,2,2,Undefined,004:36:00.885,2024-09-17 01:24:38 -07:00,,,485 / 20,535 / 40,,,,47203368,,47203368,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B03,2,3,Undefined,004:36:01.591,2024-09-17 01:24:38 -07:00,,,485 / 20,535 / 40,,,,1335047,,1335047,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B04,2,4,Undefined,004:36:02.300,2024-09-17 01:24:39 -07:00,,,485 / 20,535 / 40,,,,87639132,,87639132,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B05,2,5,Undefined,004:36:03.007,2024-09-17 01:24:40 -07:00,,,485 / 20,535 / 40,,,,1319424,,1319424,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B06,2,6,Undefined,004:36:03.712,2024-09-17 01:24:41 -07:00,,,485 / 20,535 / 40,,,,22639146,,22639146,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B07,2,7,Undefined,004:36:04.419,2024-09-17 01:24:41 -07:00,,,485 / 20,535 / 40,,,,1334323,,1334323,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B08,2,8,Undefined,004:36:05.121,2024-09-17 01:24:42 -07:00,,,485 / 20,535 / 40,,,,10391699,,10391699,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B09,2,9,Undefined,004:36:05.830,2024-09-17 01:24:43 -07:00,,,485 / 20,535 / 40,,,,1335987,,1335987,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B10,2,10,Undefined,004:36:06.540,2024-09-17 01:24:43 -07:00,,,485 / 20,535 / 40,,,,67828229,,67828229,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B11,2,11,Undefined,004:36:07.241,2024-09-17 01:24:44 -07:00,,,485 / 20,535 / 40,,,,1367151,,1367151,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B12,2,12,Undefined,004:36:07.948,2024-09-17 01:24:45 -07:00,,,485 / 20,535 / 40,,,,1286557,,1286557,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B13,2,13,Undefined,004:36:08.651,2024-09-17 01:24:46 -07:00,,,485 / 20,535 / 40,,,,1346946,,1346946,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B14,2,14,,004:36:09.361,2024-09-17 01:24:46 -07:00,,,485 / 20,535 / 40,,,,94053628,,94053628,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B15,2,15,,004:36:10.072,2024-09-17 01:24:47 -07:00,,,485 / 20,535 / 40,,,,1383396,,1383396,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B16,2,16,,004:36:10.780,2024-09-17 01:24:48 -07:00,,,485 / 20,535 / 40,,,,1394808,,1394808,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,93,B17,2,17,,004:36:11.486,2024-09-17 01:24:48 -07:00,,,485 / 20,535 / 40,,,,1327344,,1327344,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B01,2,1,Undefined,004:39:00.171,2024-09-17 01:27:37 -07:00,,,485 / 20,535 / 40,,,,1322233,,1322233,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B02,2,2,Undefined,004:39:00.896,2024-09-17 01:27:38 -07:00,,,485 / 20,535 / 40,,,,47243455,,47243455,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B03,2,3,Undefined,004:39:01.599,2024-09-17 01:27:38 -07:00,,,485 / 20,535 / 40,,,,1334772,,1334772,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B04,2,4,Undefined,004:39:02.302,2024-09-17 01:27:39 -07:00,,,485 / 20,535 / 40,,,,87356644,,87356644,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B05,2,5,Undefined,004:39:03.014,2024-09-17 01:27:40 -07:00,,,485 / 20,535 / 40,,,,1318305,,1318305,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B06,2,6,Undefined,004:39:03.721,2024-09-17 01:27:41 -07:00,,,485 / 20,535 / 40,,,,22639348,,22639348,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B07,2,7,Undefined,004:39:04.434,2024-09-17 01:27:41 -07:00,,,485 / 20,535 / 40,,,,1335725,,1335725,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B08,2,8,Undefined,004:39:05.137,2024-09-17 01:27:42 -07:00,,,485 / 20,535 / 40,,,,10396648,,10396648,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B09,2,9,Undefined,004:39:05.840,2024-09-17 01:27:43 -07:00,,,485 / 20,535 / 40,,,,1337213,,1337213,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B10,2,10,Undefined,004:39:06.549,2024-09-17 01:27:43 -07:00,,,485 / 20,535 / 40,,,,67584123,,67584123,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B11,2,11,Undefined,004:39:07.251,2024-09-17 01:27:44 -07:00,,,485 / 20,535 / 40,,,,1369912,,1369912,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B12,2,12,Undefined,004:39:07.960,2024-09-17 01:27:45 -07:00,,,485 / 20,535 / 40,,,,1284292,,1284292,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B13,2,13,Undefined,004:39:08.667,2024-09-17 01:27:46 -07:00,,,485 / 20,535 / 40,,,,1345873,,1345873,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B14,2,14,,004:39:09.377,2024-09-17 01:27:46 -07:00,,,485 / 20,535 / 40,,,,93728384,,93728384,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B15,2,15,,004:39:10.086,2024-09-17 01:27:47 -07:00,,,485 / 20,535 / 40,,,,1383379,,1383379,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B16,2,16,,004:39:10.793,2024-09-17 01:27:48 -07:00,,,485 / 20,535 / 40,,,,1396476,,1396476,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,94,B17,2,17,,004:39:11.506,2024-09-17 01:27:48 -07:00,,,485 / 20,535 / 40,,,,1326550,,1326550,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B01,2,1,Undefined,004:42:00.174,2024-09-17 01:30:37 -07:00,,,485 / 20,535 / 40,,,,1320843,,1320843,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B02,2,2,Undefined,004:42:00.891,2024-09-17 01:30:38 -07:00,,,485 / 20,535 / 40,,,,47012699,,47012699,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B03,2,3,Undefined,004:42:01.601,2024-09-17 01:30:38 -07:00,,,485 / 20,535 / 40,,,,1337629,,1337629,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B04,2,4,Undefined,004:42:02.303,2024-09-17 01:30:39 -07:00,,,485 / 20,535 / 40,,,,86621072,,86621072,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B05,2,5,Undefined,004:42:03.005,2024-09-17 01:30:40 -07:00,,,485 / 20,535 / 40,,,,1319903,,1319903,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B06,2,6,Undefined,004:42:03.713,2024-09-17 01:30:41 -07:00,,,485 / 20,535 / 40,,,,22709647,,22709647,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B07,2,7,Undefined,004:42:04.421,2024-09-17 01:30:41 -07:00,,,485 / 20,535 / 40,,,,1337139,,1337139,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B08,2,8,Undefined,004:42:05.131,2024-09-17 01:30:42 -07:00,,,485 / 20,535 / 40,,,,10402395,,10402395,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B09,2,9,Undefined,004:42:05.851,2024-09-17 01:30:43 -07:00,,,485 / 20,535 / 40,,,,1337843,,1337843,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B10,2,10,Undefined,004:42:06.554,2024-09-17 01:30:43 -07:00,,,485 / 20,535 / 40,,,,67146406,,67146406,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B11,2,11,Undefined,004:42:07.262,2024-09-17 01:30:44 -07:00,,,485 / 20,535 / 40,,,,1368739,,1368739,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B12,2,12,Undefined,004:42:07.964,2024-09-17 01:30:45 -07:00,,,485 / 20,535 / 40,,,,1286765,,1286765,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B13,2,13,Undefined,004:42:08.677,2024-09-17 01:30:46 -07:00,,,485 / 20,535 / 40,,,,1349119,,1349119,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B14,2,14,,004:42:09.379,2024-09-17 01:30:46 -07:00,,,485 / 20,535 / 40,,,,93818110,,93818110,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B15,2,15,,004:42:10.090,2024-09-17 01:30:47 -07:00,,,485 / 20,535 / 40,,,,1385669,,1385669,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B16,2,16,,004:42:10.801,2024-09-17 01:30:48 -07:00,,,485 / 20,535 / 40,,,,1398080,,1398080,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,95,B17,2,17,,004:42:11.511,2024-09-17 01:30:48 -07:00,,,485 / 20,535 / 40,,,,1325223,,1325223,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B01,2,1,Undefined,004:45:00.177,2024-09-17 01:33:37 -07:00,,,485 / 20,535 / 40,,,,1320129,,1320129,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B02,2,2,Undefined,004:45:00.891,2024-09-17 01:33:38 -07:00,,,485 / 20,535 / 40,,,,46989398,,46989398,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B03,2,3,Undefined,004:45:01.598,2024-09-17 01:33:38 -07:00,,,485 / 20,535 / 40,,,,1336210,,1336210,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B04,2,4,Undefined,004:45:02.300,2024-09-17 01:33:39 -07:00,,,485 / 20,535 / 40,,,,87587768,,87587768,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B05,2,5,Undefined,004:45:03.010,2024-09-17 01:33:40 -07:00,,,485 / 20,535 / 40,,,,1318610,,1318610,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B06,2,6,Undefined,004:45:03.713,2024-09-17 01:33:41 -07:00,,,485 / 20,535 / 40,,,,22622833,,22622833,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B07,2,7,Undefined,004:45:04.415,2024-09-17 01:33:41 -07:00,,,485 / 20,535 / 40,,,,1335444,,1335444,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B08,2,8,Undefined,004:45:05.122,2024-09-17 01:33:42 -07:00,,,485 / 20,535 / 40,,,,10390735,,10390735,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B09,2,9,Undefined,004:45:05.831,2024-09-17 01:33:43 -07:00,,,485 / 20,535 / 40,,,,1337001,,1337001,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B10,2,10,Undefined,004:45:06.541,2024-09-17 01:33:43 -07:00,,,485 / 20,535 / 40,,,,67466622,,67466622,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B11,2,11,Undefined,004:45:07.243,2024-09-17 01:33:44 -07:00,,,485 / 20,535 / 40,,,,1367742,,1367742,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B12,2,12,Undefined,004:45:07.950,2024-09-17 01:33:45 -07:00,,,485 / 20,535 / 40,,,,1282936,,1282936,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B13,2,13,Undefined,004:45:08.660,2024-09-17 01:33:46 -07:00,,,485 / 20,535 / 40,,,,1348304,,1348304,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B14,2,14,,004:45:09.371,2024-09-17 01:33:46 -07:00,,,485 / 20,535 / 40,,,,93827067,,93827067,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B15,2,15,,004:45:10.075,2024-09-17 01:33:47 -07:00,,,485 / 20,535 / 40,,,,1383040,,1383040,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B16,2,16,,004:45:10.780,2024-09-17 01:33:48 -07:00,,,485 / 20,535 / 40,,,,1400053,,1400053,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,96,B17,2,17,,004:45:11.482,2024-09-17 01:33:48 -07:00,,,485 / 20,535 / 40,,,,1327775,,1327775,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B01,2,1,Undefined,004:48:00.179,2024-09-17 01:36:37 -07:00,,,485 / 20,535 / 40,,,,1320765,,1320765,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B02,2,2,Undefined,004:48:00.896,2024-09-17 01:36:38 -07:00,,,485 / 20,535 / 40,,,,47002629,,47002629,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B03,2,3,Undefined,004:48:01.600,2024-09-17 01:36:38 -07:00,,,485 / 20,535 / 40,,,,1337586,,1337586,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B04,2,4,Undefined,004:48:02.301,2024-09-17 01:36:39 -07:00,,,485 / 20,535 / 40,,,,87304639,,87304639,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B05,2,5,Undefined,004:48:03.009,2024-09-17 01:36:40 -07:00,,,485 / 20,535 / 40,,,,1318906,,1318906,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B06,2,6,Undefined,004:48:03.717,2024-09-17 01:36:41 -07:00,,,485 / 20,535 / 40,,,,22698560,,22698560,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B07,2,7,Undefined,004:48:04.422,2024-09-17 01:36:41 -07:00,,,485 / 20,535 / 40,,,,1336861,,1336861,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B08,2,8,Undefined,004:48:05.124,2024-09-17 01:36:42 -07:00,,,485 / 20,535 / 40,,,,10393143,,10393143,,,,,1,
Fluorescence Intensity Filter 1,V-2024-09-16 20:48:26,1,97,B09,2,9,Undefined,004:48:05.827,2024-09-17 01:36:43 -07:00,,,485 / 20,535 / 40,,,,1337598,,1337598,,,,,1,
